类别,名称,经度,纬度,地址,类型,省,市,区县
银行,兴业银行淄博绿城百合花园社区支行,117.993758,36.846853,房镇镇北北京路77号百合花园桂花园9号楼1层102铺105铺,金融保险服务;银行;兴业银行,山东省,淄博市,张店区
银行,张店农村商业银行(明清街支行),118.045282,36.821335,华光路72号甲16号,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,中国邮政储蓄银行(淄博市第三营业所),118.043434,36.808044,共青团西路86号,金融保险服务;银行;中国邮政储蓄银行,山东省,淄博市,张店区
银行,中国邮政储蓄银行(莲池支行),118.034156,36.829091,联通路82-4号,金融保险服务;银行;中国邮政储蓄银行,山东省,淄博市,张店区
银行,张店农商银行(贾庄分理处),118.053789,36.781798,昌国路东首安康佳园2号楼,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,张店农商银行(杏园东路支行),118.07492,36.787054,杏园东路85号甲14号,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,山东张店农村商业银行(营子分理处),117.989815,36.77867,考工路与北京路交叉口东南60米,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,中国邮政储蓄银行(商城街支行),118.018734,36.823852,义乌路商城街8-104-105,金融保险服务;银行;中国邮政储蓄银行,山东省,淄博市,张店区
银行,中国邮政储蓄银行(马尚营业厅),117.998274,36.79945,马尚大街14号甲9号,金融保险服务;银行;中国邮政储蓄银行,山东省,淄博市,张店区
银行,中国邮政储蓄银行(付家营业所),118.002575,36.762198,华福大道108号正东方向50米,金融保险服务;银行;中国邮政储蓄银行,山东省,淄博市,张店区
银行,齐商银行(淄博华侨城小微支行),118.03204,36.846577,中润·华侨城北区东北门旁,金融保险服务;银行;银行,山东省,淄博市,张店区
银行,中国邮政储蓄银行(淄博市工业路营业所),118.047061,36.750883,工业路6号,金融保险服务;银行;中国邮政储蓄银行,山东省,淄博市,张店区
银行,张店农商银行(凯瑞园支行),118.0209,36.814143,人民西路165号光彩大厦F1层,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,中国农业银行(淄博东方支行),118.05479,36.828499,柳泉路91甲7(东方之珠大厦1层),金融保险服务;银行;中国农业银行,山东省,淄博市,张店区
银行,张店农商银行天津路分理处,117.970475,36.810775,天津路与共青团西路交叉口南180米,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,中国人寿财险经开区支公司,118.030829,36.755105,山泉路241号,金融保险服务;银行;银行,山东省,淄博市,张店区
银行,中国农业银行淄博洪沟支行,118.068693,36.791737,洪沟路21号院,金融保险服务;银行;中国农业银行,山东省,淄博市,张店区
银行,张店农商银行(天乙支行),117.99995,36.844169,开发区中路房镇镇政府1层,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,张店农商银行(金都花园分理处),118.068638,36.882656,四宝山街道金都花园柳泉路247号,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,中国民生银行(淄博分行营业部),118.055149,36.825806,柳泉路238号潘成国际大厦,金融保险服务;银行;中国民生银行,山东省,淄博市,张店区
银行,山东张店农村商业银行(宝山支行),118.094938,36.821917,张店开发区宝鑫路9号,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,山东张店农村商业银行(傅山支行),118.135688,36.879895,淄博高新区卫固镇傅山村,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,山东张店农村商业银行(城东支行),118.091539,36.762581,城东路36号甲2号,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,张店农商银行(尚文苑分理处),118.004991,36.804231,世源大厦东南门西南50米,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,中国邮政储蓄银行(湖田营业所),118.126473,36.789781,湖田镇湖光路19号,金融保险服务;银行;中国邮政储蓄银行,山东省,淄博市,张店区
银行,农村商业银行(王庄分理处),118.076725,36.873125,怡海云锦东南门旁,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,张店农村商业银行(商家分理处),118.099152,36.789979,洪沟路与富裕路交叉口东320米,金融保险服务;银行;农村商业银行,山东省,淄博市,张店区
银行,中国邮政储蓄银行淄博经济开发区支行,118.012907,36.79148,王舍路与南京路交叉口东280米,金融保险服务;银行;中国邮政储蓄银行,山东省,淄博市,张店区
银行,淄博市农行,118.055975,36.811175,西二路与味中味北街交叉口北60米,金融保险服务;银行;中国农业银行,山东省,淄博市,张店区
银行,中国邮政储蓄银行(卫固营业所),118.144223,36.867604,卫固镇卫生院对过,金融保险服务;银行;中国邮政储蓄银行,山东省,淄博市,张店区
